country,abc.net.au,abcnews.go.com,adweek.com,alarabiya.net,alternet.org,bbc.co.uk,bdnews24.com,bloomberg.com,boingboing.net,breitbart.com,businessweek.com,cbc.ca,cbsnews.com,chicagotribune.com,chron.com,cnbc.com,"cnn.com,money.cnn.com,ireport.cnn.com",commondreams.org,dailycurrant.com,digitalspy.co.uk,dnaindia.com,drudgereport.com,dw.de,economist.com,eonline.com,espn.go.com,ew.com,examiner.com,forbes.com,foxnews.com,ft.com,gawker.com,good.is,guardianlv.com,hindustantimes.com,hollywoodreporter.com,huffingtonpost.com,indianexpress.com,ksl.com,latimes.com,mediabistro.com,msn.foxsports.com,nationalgeographic.com,nbcnews.com,ndtv.com,"news.com.au,heraldsun.com.au","news.sky.com,sky.com",newsmax.com,newyorker.com,npr.org,nypost.com,nytimes.com,online.wsj.com,pbs.org,rawstory.com,rd.com,rollingstone.com,rte.ie,salon.com,sfgate.com,smh.com.au,spiegel.de,sportsillustrated.cnn.com,theatlantic.com,theglobeandmail.com,theguardian.com,thehindu.com,theweek.com,time.com,"timesofindia.indiatimes.com,economictimes.indiatimes.com,navbharattimes.indiatimes.com",tmz.com,townhall.com,tvguide.com,usatoday.com,usnews.com,variety.com,washingtonpost.com,wired.com,worldnetdaily.com
GRC,3,29,0,0,2,0,0,1,0,1,0,3,1,1,5,10,4,0,0,3,14,3,15,2,1,1,1,6,12,21,0,0,0,2,1,0,8,19,0,0,0,1,4,10,9,0,1,0,3,1,9,25,0,0,0,1,11,1,26,5,1,2,12,33,9,1,0,11,0,0,13,10,1,0,0,2
GTM,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
GUM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
GUY,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,3,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
HKG,73,29,0,1,0,5,0,1,0,1,0,25,2,2,0,17,25,0,0,2,28,3,17,0,2,0,1,5,16,33,0,2,0,7,5,0,10,24,4,0,0,0,11,20,108,7,2,0,11,4,15,153,0,0,0,2,11,0,41,78,0,1,26,36,30,2,1,32,1,0,18,11,11,0,1,3
HND,2,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,3,0,1,0,0,8,0,1,0,1,0,0,0,8,0,0,0,0,1,6,2,1,3,0,0,1,0,0,0,0,0,0,1,0,8,1,0,0,4,3,1,0,0,1,0,0,3,4,0,0,2,2
HRV,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,3,0,0,5,0,0,8,2,1,0,0,0
HTI,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,8,0,0,0,6,1,0,0,7,0,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,11,0,1,1,4,0,0,0,0,0,0,0,1,2,0,0,0,0
HUN,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,4,1,7,2,2,0,0,0,3,3,0,0,0,0,1,0,1,3,0,0,0,0,0,3,1,0,0,0,2,1,0,1,0,0,0,1,0,0,5,4,0,1,0,9,0,0,0,1,0,1,2,4,5,0,0,1
IDN,29,14,0,6,0,0,0,0,1,0,0,2,0,1,0,14,6,1,0,2,14,2,6,1,0,0,0,1,4,10,0,0,1,3,4,0,6,10,0,0,0,0,0,11,32,2,0,0,2,0,2,20,0,0,0,0,1,0,9,39,0,1,5,18,22,0,0,19,0,0,7,1,1,0,0,0
IRL,21,9,0,0,0,5,0,0,0,1,0,5,0,3,3,21,6,1,0,5,2,4,1,4,3,0,2,1,9,10,1,1,0,6,0,0,0,6,1,0,1,0,2,4,58,2,2,0,3,2,5,16,0,0,0,3,730,0,12,42,0,1,7,73,7,1,0,2,1,0,14,5,1,0,1,1
ISR,23,88,1,48,6,0,0,2,0,16,0,26,3,10,2,2,39,6,0,1,44,64,31,6,0,0,2,15,7,80,0,3,1,15,6,0,7,63,6,0,0,0,15,49,11,10,43,3,17,5,22,42,0,0,0,0,11,7,82,35,0,11,35,66,22,4,2,37,1,0,24,44,4,1,2,58
IMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,53,46,0,6,1,5,0,7,2,4,0,15,1,4,12,42,24,1,0,39,4720,7,23,10,4,1,7,17,59,46,1,5,1,17,518,0,1367,29,2,0,0,2,9,1434,74,4,5,0,20,2,29,81,0,0,1,3,12,8,54,65,0,6,21,113,7038,3,0,7598,0,2,23,17,17,0,5,6
IRQ,39,83,0,68,7,3,0,2,0,31,0,36,14,13,5,7,28,8,0,0,60,32,22,3,0,0,3,13,12,102,2,8,1,13,14,0,13,60,7,0,1,1,16,68,25,14,44,1,32,3,15,34,3,0,0,0,7,9,83,52,1,13,43,61,41,10,4,52,0,0,23,33,2,1,0,25
IRN,12,65,0,37,2,2,0,3,1,10,0,13,16,3,2,13,26,5,0,2,63,36,22,7,1,0,4,4,10,75,0,2,0,6,15,0,24,51,4,0,0,0,9,50,12,6,29,0,22,5,25,67,0,1,0,0,9,4,55,13,1,7,20,57,61,3,2,53,2,1,24,38,3,1,3,16
ISL,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,4,0,0,1,0,1,1,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,2,0,3,2,0,0,0,2,1,0,0,1,0,0,1,5,0,0,0,0,0,0,1,0,3,0,3,0
ITA,13,28,1,1,1,0,0,3,5,3,0,17,3,6,10,9,9,0,0,4,17,11,19,4,5,2,3,14,21,26,4,3,0,12,1,0,8,10,4,0,9,1,5,13,33,4,6,0,5,4,23,37,0,1,0,5,36,3,35,19,1,1,14,56,29,3,0,32,0,0,39,11,13,0,4,6
JEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAM,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,9,1,0,0,0,5,5,0,1,2,0,0,3,1,1,0,0,0
JOR,1,6,0,3,1,0,0,0,0,2,0,2,2,0,2,0,1,0,0,2,0,1,1,0,0,1,2,5,1,5,0,1,0,1,0,0,0,10,0,0,4,0,0,4,6,0,1,0,0,3,6,3,0,0,0,0,1,2,8,1,0,0,0,4,2,0,0,0,1,0,3,2,3,0,0,2
JPN,49,78,0,2,0,1,0,4,7,6,0,28,6,6,12,101,30,0,0,18,50,11,21,19,4,27,4,17,70,40,4,1,1,10,8,0,9,10,3,0,5,2,22,40,71,1,17,1,10,5,37,261,0,0,0,3,23,2,77,71,1,8,45,57,51,5,0,53,3,0,32,38,23,0,5,2
KEN,6,9,0,1,1,1,0,1,0,3,0,5,0,5,0,0,10,0,0,1,6,1,11,1,4,3,1,1,9,12,0,5,1,5,2,0,3,11,0,0,0,1,1,4,3,2,2,0,5,1,3,3,0,0,0,0,4,2,9,6,0,1,3,10,6,0,1,8,2,1,5,7,0,0,1,2
KGZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
KHM,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,5,0,0,0,0,0,0,1,3,0,0,0,0,0,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KIR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PRK,6,27,0,0,0,0,0,1,0,0,0,9,1,3,0,10,20,0,0,0,7,2,9,0,0,0,0,2,5,27,1,1,0,2,3,0,1,20,0,0,1,0,9,17,6,3,5,0,7,2,5,14,0,0,0,0,4,1,21,9,0,3,4,20,6,1,1,10,2,0,6,4,3,0,0,2
KOR,7,18,1,1,0,0,0,0,0,1,0,13,1,1,2,10,4,0,0,1,27,1,13,1,1,5,0,2,4,20,5,2,0,1,3,0,6,9,0,0,0,0,0,17,10,3,3,0,1,0,3,40,0,0,0,1,10,0,23,6,0,2,17,14,23,0,0,11,0,0,13,6,10,0,0,1
KWT,0,0,0,7,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,3,0,0,1,1,0,0,0,0
CYM,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KAZ,3,5,0,0,0,0,0,0,0,0,0,2,1,1,6,0,1,0,0,0,3,0,4,1,0,1,0,0,1,4,0,0,0,1,0,0,3,1,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,1,3,0,3,0,0,0,0,8,3,0,0,0,0,0,5,2,0,0,0,0
LAO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
LBN,2,17,0,15,0,0,0,0,0,1,0,1,0,1,1,0,2,0,0,1,3,0,2,0,0,0,1,1,1,17,0,0,2,1,0,0,0,20,0,0,0,0,0,5,0,0,1,0,3,1,3,3,0,0,0,0,0,1,15,4,0,1,0,5,2,0,0,5,0,0,0,5,1,0,0,2
LCA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LKA,4,7,0,0,0,2,0,0,0,0,0,5,0,0,2,0,1,0,0,3,53,0,4,1,0,0,0,0,1,9,0,0,0,1,13,0,9,7,0,0,0,0,0,23,7,0,0,0,0,1,3,1,0,0,0,0,0,0,9,4,0,0,0,14,88,1,0,36,0,0,0,0,0,0,0,0
LBR,8,20,1,2,0,1,0,3,0,1,0,8,2,2,10,2,7,1,0,0,13,10,9,1,0,0,0,2,4,20,2,1,0,3,1,0,3,21,0,0,0,0,8,23,2,1,6,0,25,0,7,9,5,0,0,1,2,2,21,6,1,0,5,9,10,1,0,7,0,0,8,13,1,1,1,5
LSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,2,1,0,0,0,0
LUX,2,3,0,0,0,0,0,1,0,0,0,4,0,0,0,3,1,0,0,0,0,1,12,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,6,0,0,0,0,4,0,2,9,3,0,2,23,2,0,0,0,0,0,2,2,2,0,0,0
LVA,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,2,3,1,0,0,0,0,0,1,1,1,0,0,0
LBY,1,18,0,19,0,1,0,0,1,6,0,3,1,3,2,0,8,0,0,1,8,4,5,0,0,0,0,3,4,27,0,2,0,3,0,0,3,14,0,0,0,0,1,16,0,0,10,0,4,0,9,5,1,0,0,0,1,1,19,3,1,3,3,8,4,1,1,5,1,0,3,13,0,0,0,4
MAR,2,8,0,14,0,1,0,0,0,0,0,2,0,1,1,1,3,0,0,4,9,1,5,0,5,0,2,1,7,7,0,0,2,0,0,0,3,6,1,0,0,0,0,5,9,0,1,0,1,0,0,2,0,0,0,0,4,0,6,3,0,0,0,12,4,0,0,3,0,0,6,5,0,0,0,0
MCO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,1,0,0,1,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,7,1,1,1,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0
MDA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MNE,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
MAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MDG,2,3,0,0,0,0,0,0,0,4,0,7,2,2,3,0,3,0,0,3,2,0,2,0,0,0,6,11,13,7,0,1,0,3,0,0,1,3,3,0,0,1,1,3,2,0,0,0,1,2,3,5,0,0,0,0,0,1,3,0,0,2,3,2,0,0,0,5,1,0,8,2,16,0,2,0
MHL,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MKD,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
MLI,4,13,0,2,0,0,0,1,0,1,0,3,0,1,8,0,1,0,0,0,9,3,7,1,0,0,0,0,2,17,0,2,0,1,1,0,0,18,1,0,0,1,0,13,2,1,4,0,2,0,4,3,0,0,0,0,4,1,14,7,0,1,2,2,5,0,0,11,0,0,2,6,0,0,0,2
MMR,11,36,0,0,0,0,0,3,1,0,0,1,0,1,1,3,9,1,0,0,19,0,9,1,0,0,0,0,2,24,0,0,0,1,2,0,0,23,0,0,0,1,2,30,5,0,2,0,7,0,4,17,0,0,0,0,3,0,33,10,0,2,4,8,17,0,0,24,0,0,5,16,0,2,0,1
MNG,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0
MAC,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,4,0,0,0,0,6,0,6,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,1,5,2,5,0,0,0,0,1,0,1,3,0,0,1,1,5,0,0,2,0,0,5,5,1,0,0,0
MNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MRT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLT,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,1,0,0,0,0,0,1,1,0,1,0,0,1
MUS,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,2,10,0,0,6,1,2,1,0,0,0,1,0
MDV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
MWI,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0,0
MEX,20,68,2,1,2,0,0,6,1,5,0,22,5,17,17,16,24,3,0,5,8,12,17,4,8,10,7,30,31,83,0,5,2,12,0,2,5,52,15,0,11,2,11,27,24,5,12,0,24,4,17,57,0,2,0,0,18,2,68,19,1,5,27,46,9,3,1,17,2,3,46,13,30,0,3,5
MYS,7,12,1,2,0,0,0,0,0,0,0,0,0,1,2,5,2,1,0,1,9,0,1,1,0,4,0,3,3,8,0,1,0,0,3,0,4,4,0,0,6,1,0,11,12,0,1,0,1,0,9,12,0,0,0,0,4,0,15,8,0,0,6,5,27,0,0,22,0,0,6,0,1,0,1,0
MOZ,0,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,4,0,0,0,1,1,0,0,3,0,0,0,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,2,0,0,0,3,0,0,0,0
NAM,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,4,2,0,0,1,0,0,0,6,0,0,0,0,0,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,2,3,0,0,2,0,0,0,2,0,0,0,0
NCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NER,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,1,0,0,5,0,0,0,0,0,0,0,0
NFK,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGA,14,31,1,2,1,1,0,0,0,5,0,10,5,4,2,3,18,0,0,0,16,2,20,3,0,0,0,8,6,37,1,2,0,11,9,0,4,31,6,0,0,0,1,35,5,5,6,1,11,3,7,18,0,1,0,0,10,1,35,10,0,2,10,34,17,0,2,29,0,0,13,17,3,0,1,3
NIC,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0
NLD,11,21,1,1,2,2,0,1,1,2,0,7,4,1,5,6,9,0,0,0,12,2,16,1,3,7,0,4,13,26,0,2,0,1,1,1,1,16,2,0,8,0,3,4,9,1,4,0,4,2,11,15,2,0,0,0,12,2,34,7,0,5,14,26,16,3,0,7,0,0,16,15,3,1,2,3
NOR,0,6,2,0,0,1,0,0,1,0,0,5,0,0,1,1,3,0,0,3,4,6,1,1,0,2,1,1,5,4,1,1,0,0,1,0,0,2,1,0,0,0,1,6,4,2,1,0,1,1,2,7,0,0,0,0,2,0,2,0,0,1,5,8,6,0,0,8,3,0,2,3,1,0,0,0
NPL,3,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,4,38,1,1,1,0,0,0,1,0,8,0,0,0,2,25,0,27,3,0,0,0,0,1,34,6,0,0,0,2,1,0,1,0,0,0,0,1,0,7,9,0,1,2,9,53,0,0,74,0,0,3,3,0,0,1,1
NRU,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
NIU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZL,78,16,1,1,1,1,0,0,0,1,0,13,1,6,1,16,7,0,0,15,74,3,3,1,9,6,11,9,9,17,0,2,2,3,12,0,10,8,0,0,1,0,8,14,144,2,3,0,4,3,8,22,0,0,0,3,16,3,23,102,0,2,6,72,38,0,0,42,3,2,11,8,7,0,1,2
OMN,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,4,0,0,4,0,0,0,0,1,0,1,7,0,0,0,2,4,0,0,2,0,0,2,1,0,0,0,0
PAN,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0
PER,3,8,1,0,0,0,0,0,1,0,0,2,1,1,2,1,1,2,0,2,4,1,4,1,2,1,0,3,1,16,0,0,0,3,0,0,1,8,0,0,0,2,1,7,6,0,2,0,2,0,2,8,0,0,0,0,1,3,16,3,0,0,2,8,5,1,0,7,0,0,3,4,0,0,3,1
PYF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PNG,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,2,3,0,0,1,0,0,1,0,0,0,1,0
PHL,11,27,5,2,0,0,0,0,1,4,0,23,3,1,5,9,9,0,0,5,15,1,3,0,8,6,7,21,12,15,0,3,2,4,0,0,9,23,4,0,18,1,3,8,17,2,2,0,3,3,12,22,0,0,1,0,14,3,43,8,0,3,1,19,13,1,0,18,1,4,17,8,1,0,2,2
PAK,32,32,0,8,0,5,1,0,0,3,0,2,0,4,2,0,13,1,0,5,239,7,18,2,0,0,2,2,7,35,0,2,2,3,48,0,91,32,3,0,0,0,5,96,43,9,8,0,9,3,6,17,0,0,0,1,4,1,26,19,0,3,9,44,156,0,1,275,0,0,8,3,1,1,0,8
