"","HHI.Index","url","country","type","raw.totals","ABW","AFG","AGO","AIA","ALB","ARE","ARG","ARM","ASM","ATA","ATF","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLM","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CCK","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CRI","CUB","CYM","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FLK","FRA","FSM","GAB","GBR","GEO","GGY","GHA","GIB","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IMN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JEY","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LIE","LKA","LSO","LTU","LUX","LVA","MAC","MAF","MAR","MCO","MDA","MDG","MDV","MEX","MHL","MKD","MLI","MLT","MMR","MNE","MNG","MNP","MOZ","MRT","MTQ","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NRU","NZL","OMN","PAK","PAN","PER","PHL","PLW","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SGS","SHN","SJM","SLB","SLE","SLV","SMR","SOM","SRB","SSD","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCA","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UVK","UZB","VAT","VCT","VEN","VGB","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"11",528,"dw.de","DEU","broadcast",642,0,2.80373831775701,0,0,0.155763239875389,0.155763239875389,0,0,0,0.155763239875389,0,0,0.934579439252336,0.155763239875389,0,0,0.934579439252336,0,0.155763239875389,0.778816199376947,0.155763239875389,0,0,0,0,0.155763239875389,0,0,0,1.55763239875389,0,0.311526479750779,0,0,0.778816199376947,0.467289719626168,0,0.311526479750779,0.467289719626168,3.73831775700935,0.155763239875389,0.155763239875389,0.467289719626168,0,0,0,0,0,0,0,0,0,0,0,0,0.155763239875389,0,0.311526479750779,0,0.934579439252336,0,0,2.49221183800623,0.155763239875389,0.155763239875389,0,0,0,2.33644859813084,0,0,2.49221183800623,0,0,0,0,0.155763239875389,0,0.311526479750779,0,1.55763239875389,0,0,0,0,0,0,0.155763239875389,0,0,0,0.155763239875389,0.155763239875389,0,1.55763239875389,0.155763239875389,0.467289719626168,1.24610591900312,0,1.4018691588785,1.24610591900312,0,0,0.155763239875389,2.80373831775701,0,0.934579439252336,0,0.311526479750779,0,0,2.9595015576324,0,0,0.155763239875389,0.155763239875389,1.24610591900312,0,0,0,0,0.155763239875389,0.155763239875389,0.155763239875389,0,0,0,0,0.155763239875389,0,0,0,0,1.24610591900312,0,0.155763239875389,0.623052959501558,0,0,0,0,0,0,0.155763239875389,0.155763239875389,0.623052959501558,0,0,0.155763239875389,1.09034267912773,0,0,0.155763239875389,0.623052959501558,0,0,0,1.24610591900312,0,0,0.623052959501558,0,0,0.934579439252336,0,1.24610591900312,0.934579439252336,0,0.623052959501558,0,0.311526479750779,0,9.03426791277258,0,0.155763239875389,0.155763239875389,0.155763239875389,0,0,0,0,0.467289719626168,0,0,0,0,0.155763239875389,1.24610591900312,0,0,0,0.467289719626168,0,0,2.18068535825545,0,0,0,0,0,0,0,0,0,0.623052959501558,2.9595015576324,0,0,0.155763239875389,0,13.8629283489097,0,12.1495327102804,0,0,0.623052959501558,0,0.155763239875389,0,0,0.467289719626168,0,0,0.311526479750779,1.86915887850467,0,0
"12",2945,"news.sky.com","GBR","broadcast",315,0,1.9047619047619,0.317460317460317,0,0,0,0.317460317460317,0,0,0,0,0,4.76190476190476,0,0,0,0.317460317460317,0.317460317460317,0,0,0,0,0,0,0,0,0,0,0,1.26984126984127,0,0,0,0,0,0.952380952380952,0,0,0.634920634920635,2.22222222222222,0,0,0,0,0,0.317460317460317,0,0,0,0,0,0,0.317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0.317460317460317,0,0,0.634920634920635,0,0,0,0,0,0,0,0.317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317460317460317,0,0.952380952380952,0.317460317460317,0.317460317460317,0.317460317460317,0,1.26984126984127,0.634920634920635,0,0,0,0.952380952380952,0,0,0,0.317460317460317,0,0,2.85714285714286,0,0,0,0,0,0.317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,0,0,0,0,0,0.317460317460317,0.634920634920635,0,0,2.22222222222222,0,0.317460317460317,0,0.317460317460317,0,0,0,0,0,0.634920634920635,0.317460317460317,0,0,0,0,0,3.80952380952381,0,0.317460317460317,0,0,0.317460317460317,0,0,0,0.317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0.317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634920634920635,7.3015873015873,0,53.015873015873,0,0,0.634920634920635,0,0,0,0,0,0,0,0.317460317460317,1.58730158730159,0,0
"13",3208,"digitalspy.co.uk","GBR","online",691,0,0.289435600578871,0.144717800289436,0,0,0.578871201157742,0,0,0,0,0,0,5.35455861070912,0,0,0,0.434153400868307,0,0,0,0.144717800289436,0,0,0,0,0,0,0.144717800289436,0,3.32850940665702,0,0,0,0,0.144717800289436,2.17076700434153,0,0.144717800289436,0,1.30246020260492,0,0,0,0,0,0.144717800289436,0,0,0.144717800289436,0,0,0.144717800289436,0.723589001447178,0,0,0.289435600578871,0.144717800289436,0,0,0,0,0,0.434153400868307,0,0,0,0,0,3.90738060781476,0,0,0,0,0,0,0,0,0,0,0,0.289435600578871,0,0,0,0,0,0,0.434153400868307,0,0.144717800289436,0,0.144717800289436,0.434153400868307,0,4.92040520984081,0.723589001447178,0.434153400868307,0.434153400868307,0,0.723589001447178,1.44717800289436,0.578871201157742,0,0.434153400868307,2.17076700434153,0,0.144717800289436,0,0,0,0,0.434153400868307,0,0,0.144717800289436,0,0,0,0,0,0,0,0,0,0,0,0.144717800289436,0,0,0,0,0.144717800289436,0,0.144717800289436,0,0.144717800289436,0,0,0,0,0,0.289435600578871,0,0.144717800289436,0,0.434153400868307,0.144717800289436,0,0,0,0,0.723589001447178,0,0,0,1.59189580318379,0,0.289435600578871,0,0,0.144717800289436,0,0,0.434153400868307,0,0,0.144717800289436,0,0,0,0,0.144717800289436,1.15774240231548,0,0.144717800289436,0.144717800289436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578871201157742,0,0,0.144717800289436,0,0,0,0.723589001447178,0,0.289435600578871,0,0.289435600578871,0,0.289435600578871,0.434153400868307,0,0,0.289435600578871,0,0.144717800289436,0,55.7163531114327,0,0,0,0,0,0,0,0,0,0,0,0.434153400868307,0,0
"14",5066,"theweek.com","GBR","magazine",299,0,0.334448160535117,0,0,0,0,0.334448160535117,0,0,0,0,0,1.00334448160535,0,0,0,0.334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0.668896321070234,0,0,0,0,0,3.01003344481605,0,0,0.334448160535117,2.34113712374582,0,0,0,0,0,0.334448160535117,0,0.334448160535117,0,0,0,0,0.668896321070234,0,0,0,0,0,0,0.334448160535117,0,0.334448160535117,0.334448160535117,0,0,0,0,0,1.67224080267559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00334448160535,0,0.668896321070234,1.33779264214047,0,0.668896321070234,1.33779264214047,0,0,0,1.67224080267559,0,0,0,0,0,0,0.334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448160535117,0,0,0,0,0,0,0.334448160535117,0,0,0.668896321070234,0,0,0,0.334448160535117,0.334448160535117,0,0,0.334448160535117,0,0,0,0,0.334448160535117,0,0,0,2.0066889632107,0.334448160535117,0.334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448160535117,0,0,0,0,0,0,0,0,0,0.668896321070234,0,0,0,0,0,1.67224080267559,0,70.9030100334448,0,0,0,0,0.668896321070234,0,0,0.668896321070234,0,0,0,0,0,0.334448160535117
"15",871,"bbc.co.uk","GBR","broadcast",2881,0,1.94376952447067,0.0347101700798334,0,0,0.347101700798334,0.312391530718501,0,0,0.0694203401596668,0,0,4.47761194029851,0.138840680319334,0.0694203401596668,0.0694203401596668,0.555362721277334,0,0.0694203401596668,0.173550850399167,0.0694203401596668,0.451232211037834,0.0694203401596668,0.173550850399167,0,0.0694203401596668,0,0.0694203401596668,0.138840680319334,2.1867407150295,0.0347101700798334,0.0694203401596668,0,0,0.416522040958001,2.1867407150295,0,0.138840680319334,0.590072891357168,3.08920513710517,0,0.138840680319334,0.208261020479,0,0,0.381811870878167,0,0.1041305102395,0.277681360638667,0,0.1041305102395,0.1041305102395,1.874349184311,0,0,0.138840680319334,0,0.0694203401596668,0.0694203401596668,0.590072891357168,0,0,1.90905935439084,0.0694203401596668,0.1041305102395,0.173550850399167,0.1041305102395,0.0347101700798334,3.26275598750434,0,0.0347101700798334,0,0,0.1041305102395,0,0.138840680319334,0.312391530718501,0.0347101700798334,0.0347101700798334,0.0694203401596668,0.451232211037834,0,0.0347101700798334,0.0694203401596668,0.1041305102395,0,0.0347101700798334,0.485942381117668,0,0,0.0347101700798334,0.1041305102395,0.485942381117668,0.0347101700798334,2.88094411662617,4.51232211037834,0.867754251995835,0.659493231516834,0.0347101700798334,1.28427629295384,1.457827143353,0.277681360638667,0.1041305102395,0.138840680319334,1.457827143353,0.0347101700798334,0.798333911836168,0.0347101700798334,0.0694203401596668,0,0,1.21485595279417,0.1041305102395,0,0.208261020479,0.0694203401596668,0.381811870878167,0,0.0347101700798334,0.381811870878167,0,0.0347101700798334,0.0347101700798334,0.0694203401596668,0,0,0.138840680319334,0.173550850399167,0,0.0347101700798334,0,0.971884762235335,0,0.0347101700798334,0.1041305102395,0.138840680319334,0.312391530718501,0,0,0,0.0347101700798334,0,0,0.0694203401596668,0,0.659493231516834,0,0,0.1041305102395,1.11072544255467,0.0694203401596668,0.763623741756335,0.347101700798334,0.242971190558834,0,1.1454356126345,0,1.21485595279417,0.0347101700798334,0.242971190558834,0.242971190558834,0,0.0347101700798334,0.277681360638667,0,0.208261020479,0.312391530718501,0,0.173550850399167,0,0.1041305102395,0.138840680319334,2.6032627559875,0.451232211037834,0.277681360638667,0.208261020479,0.0694203401596668,0.242971190558834,0,0,0,0.208261020479,0,0.0347101700798334,0,0.242971190558834,0,0.555362721277334,0,0,0.0347101700798334,0.347101700798334,0,0,1.73550850399167,0,0.0694203401596668,0,0.173550850399167,0,0.0694203401596668,0,0,0.0347101700798334,0.277681360638667,0.659493231516834,0,0.277681360638667,0,0.138840680319334,3.88753904894134,0.0347101700798334,27.0392224921902,0,0,0.138840680319334,0.0347101700798334,0.590072891357168,0,0,0.0694203401596668,0,0,0.277681360638667,2.04790003471017,0.1041305102395,0.173550850399167
"16",1383,"theguardian.com","GBR","newspaper",5058,0,0.929221035982602,0.0197706603400554,0.0197706603400554,0.0395413206801107,0.276789244760775,0.276789244760775,0,0,0.118623962040332,0,0,12.6729932779755,0.237247924080664,0.0790826413602214,0.0197706603400554,0.336101225780941,0,0,0.434954527481218,0.0790826413602214,0.25701858442072,0.0593119810201661,0.0988533017002768,0,0.0197706603400554,0,0.0395413206801107,0.0593119810201661,1.62119414788454,0.0197706603400554,0.0197706603400554,0.0395413206801107,0.0790826413602214,0.0988533017002768,1.60142348754448,0,0.29655990510083,0.316330565440886,2.01660735468565,0.0197706603400554,0.0790826413602214,0.0395413206801107,0.0197706603400554,0,0.158165282720443,0,0.0593119810201661,0.316330565440886,0,0.0395413206801107,0.0790826413602214,2.07591933570581,0,0,0.316330565440886,0.0197706603400554,0.0395413206801107,0.0790826413602214,0.691973111901938,0,0,2.49110320284698,0.0395413206801107,0.118623962040332,0.158165282720443,0.0197706603400554,0,3.87504942665085,0,0,0,0,0.0197706603400554,0.0593119810201661,0.118623962040332,0.0988533017002768,0.0197706603400554,0,0.0197706603400554,0.632661130881771,0,0,0.0197706603400554,0,0,0,0.415183867141162,0.0197706603400554,0.0593119810201661,0.0395413206801107,0.158165282720443,0.573349149861605,0,2.37247924080664,0.948991696322657,0.652431791221827,0.830367734282325,0.0988533017002768,0.85013839462238,2.33293792012653,0.415183867141162,0.0197706603400554,0.0988533017002768,1.04784499802293,0.0593119810201661,0.177935943060498,0,0.118623962040332,0,0,0.612890470541716,0,0,0.138394622380387,0.0197706603400554,0.138394622380387,0,0.0395413206801107,0.237247924080664,0.0593119810201661,0.0197706603400554,0.0197706603400554,0.0395413206801107,0,0,0.177935943060498,0.0593119810201661,0.0197706603400554,0.0395413206801107,0,0.474495848161329,0.0197706603400554,0.0197706603400554,0.0395413206801107,0.0988533017002768,0.237247924080664,0.0197706603400554,0.138394622380387,0,0.0197706603400554,0,0,0.0790826413602214,0,0.514037168841439,0.0593119810201661,0,0,0.652431791221827,0.0197706603400554,0.55357848952155,0.237247924080664,0.158165282720443,0.0790826413602214,1.04784499802293,0,0.533807829181495,0.0395413206801107,0.177935943060498,0.276789244760775,0,0.29655990510083,0.276789244760775,0,0.909450375642546,0.474495848161329,0.0197706603400554,0.138394622380387,0,0.118623962040332,0.0988533017002768,2.45156188216686,0.415183867141162,0.0988533017002768,0.0395413206801107,0.0593119810201661,0.118623962040332,0,0,0,0.0593119810201661,0.0593119810201661,0.0395413206801107,0,0.0790826413602214,0.0197706603400554,0.138394622380387,0.0197706603400554,0.0593119810201661,0.0395413206801107,0.434954527481218,0,0,1.02807433768288,0,0,0,0.217477263740609,0,0,0.0197706603400554,0.0395413206801107,0.0197706603400554,0.415183867141162,0.336101225780941,0,0.0197706603400554,0.0593119810201661,0.0988533017002768,2.94582839066825,0.0790826413602214,33.8473705021748,0,0,0.158165282720443,0,0.375642546461052,0,0,0.0593119810201661,0,0,0.138394622380387,1.24555160142349,0.0395413206801107,0.0790826413602214
"17",1452,"economist.com","GBR","magazine",318,0,0.628930817610063,0.314465408805031,0,0,0.314465408805031,0.314465408805031,0,0,0,0,0,0.314465408805031,0,0,0.314465408805031,0.314465408805031,0,0,0.314465408805031,0,0,0,0,0,0,0,0,0,2.83018867924528,0,0,0,0,0,1.25786163522013,0,0.314465408805031,0.314465408805031,5.34591194968553,0,0,0,0,0,0.314465408805031,0,0,0.314465408805031,0,0,0,2.51572327044025,0,0,0,0,0.314465408805031,0,0.943396226415094,0,0,0.943396226415094,0,0,0.943396226415094,0,0,5.0314465408805,0,0,0,0,0,0.314465408805031,0,0,0,0.314465408805031,0,0.943396226415094,0,0,0,0,0,0,0,0.314465408805031,0,0,0.628930817610063,0.628930817610063,0,2.51572327044025,1.25786163522013,0.314465408805031,0.628930817610063,0,1.25786163522013,1.57232704402516,0,0,0.314465408805031,1.25786163522013,0,0.628930817610063,0.314465408805031,0,0,0,0.314465408805031,0,0,0,0,0,0,0.314465408805031,0,0,0,0,0.314465408805031,0,0,0.314465408805031,0,0,0,0,0.943396226415094,0,0,0,0,0.943396226415094,0,0,0,0,0,0,0,0,0,0,0,0,0.943396226415094,0,0.628930817610063,0,0,0,0,0,0.943396226415094,0,0.628930817610063,0.314465408805031,0,0,1.25786163522013,0,0,0.314465408805031,0,0.628930817610063,0,0,0,3.14465408805031,0.314465408805031,0.943396226415094,0.628930817610063,0,0.314465408805031,0,0,0,0,0,0,0,0,0.314465408805031,0,0,0,0.314465408805031,0,0,0,0.628930817610063,0,0,0,0.314465408805031,0,0,0,0,0,0.628930817610063,1.88679245283019,0,0.314465408805031,0,0.628930817610063,5.34591194968553,0,36.1635220125786,0,0,0,0,0.314465408805031,0,0,0,0,0,0.314465408805031,0.943396226415094,0.314465408805031,0
"18",1219,"ft.com","GBR","newspaper",615,0,0.16260162601626,0,0,0,1.30081300813008,0.32520325203252,0,0,0.16260162601626,0,0,1.95121951219512,0.48780487804878,0,0,0.975609756097561,0,0,0.16260162601626,0.16260162601626,0,0,0,0,0,0,0,0,0.975609756097561,0,0.16260162601626,0.16260162601626,0,0,0.813008130081301,0,0.16260162601626,0,11.219512195122,0,0.16260162601626,0,0,0,0.32520325203252,0,0,0,0,0.16260162601626,0,1.46341463414634,0,0,0.48780487804878,0,0.16260162601626,0,0.650406504065041,0,0,1.13821138211382,0.48780487804878,0,0.48780487804878,0,0,3.2520325203252,0,0,0,0,0,0,0,0.16260162601626,0,0,0,0.650406504065041,0,0,0,0,0,0,0.813008130081301,0,0.16260162601626,0,0.32520325203252,0.650406504065041,0,2.92682926829268,0.650406504065041,0.650406504065041,0.32520325203252,0,0.48780487804878,0.975609756097561,0,0,0,4.22764227642276,0,0,0,0.32520325203252,0,0,1.30081300813008,0,0,0.16260162601626,0,0.16260162601626,0,0,0,0,0.16260162601626,0,0.16260162601626,0,0,0,0.16260162601626,0,0,0,0.48780487804878,0,0,0.16260162601626,0,0.32520325203252,0,0,0,0,0.16260162601626,0,0,0,0.48780487804878,0,0,0,0.650406504065041,0,0.16260162601626,0.813008130081301,0,0,0,0,0.48780487804878,0,0,0.48780487804878,0,0,0.16260162601626,0.16260162601626,0,0.813008130081301,0,0.16260162601626,0,0.32520325203252,0,6.50406504065041,0.16260162601626,0.16260162601626,0,0,1.13821138211382,0,0,0,0,0,0,0,0,0,0.16260162601626,0,0,0.16260162601626,0,0,0,0.813008130081301,0,0.16260162601626,0,0.48780487804878,0,0,0,0,0,0.813008130081301,0.813008130081301,0,0.16260162601626,0,0,6.50406504065041,0,30.7317073170732,0,0,0,0,0.16260162601626,0,0,0.16260162601626,0,0,0.32520325203252,1.13821138211382,0.16260162601626,0
"19",1600,"rte.ie","IRL","broadcast",1626,0,0.3690036900369,0,0,0.0615006150061501,0.2460024600246,0.3690036900369,0,0,0,0,0.0615006150061501,3.8130381303813,0.3690036900369,0,0,0.615006150061501,0,0,0.0615006150061501,0.1230012300123,0.2460024600246,0.0615006150061501,0,0,0.1230012300123,0,0,0,0.922509225092251,0,0,0.0615006150061501,0,0.18450184501845,1.78351783517835,0,0.3690036900369,0.18450184501845,2.02952029520295,0,0.0615006150061501,0.0615006150061501,0,0,0.18450184501845,0,0,0.2460024600246,0,0,0,2.39852398523985,0,0,0.2460024600246,0,0.0615006150061501,0,0.30750307503075,0,0.0615006150061501,3.25953259532595,0,0,0.18450184501845,0,0,5.16605166051661,0,0,30.8118081180812,0,0,0.0615006150061501,0,0.1230012300123,0,0,0,0.676506765067651,0,0,0,0,0,0,0.0615006150061501,0,0.0615006150061501,0.0615006150061501,0,0.3690036900369,0,0.676506765067651,0,0.0615006150061501,0.2460024600246,0,0.738007380073801,2.0910209102091,0.18450184501845,0,0,0.676506765067651,0.0615006150061501,0.1230012300123,0,0,0,0,0.799507995079951,0.0615006150061501,0,0.18450184501845,0,0.1230012300123,0,0.1230012300123,0.1230012300123,0,0.0615006150061501,0.1230012300123,0,0,0,0.43050430504305,0.18450184501845,0,0,0,0.4920049200492,0,0.0615006150061501,0.0615006150061501,0,0.1230012300123,0,0,0,0,0.0615006150061501,0,0.18450184501845,0,0.615006150061501,0,0,0,0.1230012300123,0,0.43050430504305,0.0615006150061501,0.0615006150061501,0,0.3690036900369,0,0.43050430504305,0,0.18450184501845,0.2460024600246,0,0.0615006150061501,0.2460024600246,0,0.18450184501845,0.799507995079951,0,0.0615006150061501,0,0.18450184501845,0.1230012300123,1.41451414514145,0.1230012300123,0.0615006150061501,0,0,0.0615006150061501,0,0,0,0.1230012300123,0,0.0615006150061501,0,0,0.0615006150061501,0.18450184501845,0,0,0.0615006150061501,0.30750307503075,0,0,0.676506765067651,0,0,0,0.2460024600246,0,0.0615006150061501,0,0,0,0.30750307503075,0.2460024600246,0,0,0,0,1.8450184501845,0.0615006150061501,23.8007380073801,0,0,0.18450184501845,0,0.1230012300123,0,0,0,0,0,0,1.1070110701107,0.0615006150061501,0.0615006150061501
"20",1105,"ndtv.com","IND","broadcast",2036,0,1.96463654223969,0.0491159135559921,0,0.0491159135559921,0.785854616895874,0.0491159135559921,0,0,0.0491159135559921,0,0,5.05893909626719,0.245579567779961,0,0,0.147347740667976,0,0,0.540275049115914,0,0.0982318271119843,0.0982318271119843,0,0,0,0,0,0,1.62082514734774,0,0.0491159135559921,0,0,0.0491159135559921,0.785854616895874,0,0.196463654223969,0.491159135559921,5.10805500982318,0,0,0.0491159135559921,0,0,0.0491159135559921,0,0.0982318271119843,0.245579567779961,0,0.0982318271119843,0,1.12966601178782,0,0,0.196463654223969,0,0.147347740667976,0,0.68762278978389,0,0,0.638506876227898,0,0.0491159135559921,0.343811394891945,0,0,1.76817288801572,0,0,4.46954813359528,0,0,0,0,0.0982318271119843,0,0,0,0.196463654223969,0,0,0,0,0,0,0.245579567779961,0,0.0491159135559921,0,0.0491159135559921,0.638506876227898,0,0,0.0491159135559921,0.147347740667976,1.62082514734774,0,0.540275049115914,1.2770137524558,0,0,0,2.55402750491159,0,0.0982318271119843,0,0.0982318271119843,0,0,4.96070726915521,0.0491159135559921,0,0,0,0.147347740667976,0,0,0.638506876227898,0,0,0,0,0,0,0.0491159135559921,0,0.0491159135559921,0,0.0491159135559921,0.589390962671906,0,0.0491159135559921,0.589390962671906,0.0491159135559921,0.0982318271119843,0,0,0,0,0,0,0,0,2.75049115913556,0.0491159135559921,0,0,0.589390962671906,0.0491159135559921,0.392927308447937,0.0491159135559921,1.17878192534381,0,0.392927308447937,0.0982318271119843,5.50098231827112,0.0491159135559921,0,0.245579567779961,0,0.147347740667976,0.196463654223969,0.0491159135559921,0.884086444007859,0.147347740667976,0,0.245579567779961,0.0491159135559921,0,0,3.38899803536346,0.0982318271119843,0.589390962671906,0.245579567779961,0,0.540275049115914,0,0,0,0.0491159135559921,0,0,0,0,0,0.294695481335953,0,0.0491159135559921,0,0.343811394891945,0,0,1.08055009823183,0,0,0,0.442043222003929,0,0,0,0.0491159135559921,0,0.245579567779961,0.736738703339882,0,0.589390962671906,0,0.0491159135559921,3.48722986247544,0,30.2062868369352,0,0,0.245579567779961,0,0.0491159135559921,0,0,0.0491159135559921,0,0,0.196463654223969,1.47347740667976,0,0.0491159135559921
"21",964,"timesofindia.indiatimes.com","IND","newspaper",3648,0,1.91885964912281,0.164473684210526,0,0.0822368421052631,1.69956140350877,0.137061403508772,0,0,0.0274122807017544,0,0,2.68640350877193,0.191885964912281,0.0274122807017544,0.0274122807017544,0.0822368421052631,0.191885964912281,0.109649122807018,2.8234649122807,0.0822368421052631,0.164473684210526,0.219298245614035,0.191885964912281,0,0.0548245614035088,0,0.0548245614035088,0.0548245614035088,1.12390350877193,0.0274122807017544,0.0548245614035088,0.0822368421052631,0,0.137061403508772,0.68530701754386,0,0.904605263157895,0.43859649122807,4.33114035087719,0.137061403508772,0.191885964912281,0.137061403508772,0,0.0274122807017544,0.164473684210526,0,0.0274122807017544,0.219298245614035,0,0.0548245614035088,0.0548245614035088,1.31578947368421,0,0,0.0548245614035088,0.0274122807017544,0.0548245614035088,0.137061403508772,0.548245614035088,0,0,0.356359649122807,0.109649122807018,0.0274122807017544,0.191885964912281,0.0548245614035088,0,2.02850877192982,0,0,7.26425438596491,0.0548245614035088,0,0.0822368421052631,0.109649122807018,0.0822368421052631,0,0,0,0.137061403508772,0,0.0548245614035088,0,0.0274122807017544,0,0.0274122807017544,0.383771929824561,0.0274122807017544,0.0822368421052631,0,0.0274122807017544,0.712719298245614,0,0,0.109649122807018,2.02850877192982,0.767543859649123,0,0.87719298245614,0.740131578947368,0.164473684210526,0,0,1.89144736842105,0,0.246710526315789,0.0274122807017544,0.0548245614035088,0,0,1.23355263157895,0.109649122807018,0,0.0548245614035088,0.109649122807018,0.164473684210526,0,0.137061403508772,1.31578947368421,0,0.0548245614035088,0,0.0274122807017544,0.0274122807017544,0,0.109649122807018,0.0822368421052631,0,0.0274122807017544,0.0274122807017544,0.603070175438596,0.0274122807017544,0.0274122807017544,0.137061403508772,0,0.328947368421053,0,0.0274122807017544,0,0.0274122807017544,0,0,0.0548245614035088,0.0548245614035088,1.58991228070175,0,0,0.0548245614035088,0.493421052631579,0.109649122807018,0.191885964912281,0.0822368421052631,1.45285087719298,0,1.8640350877193,0.109649122807018,8.25109649122807,0.0274122807017544,0,0.603070175438596,0,0.0822368421052631,0.301535087719298,0,0.548245614035088,0.0822368421052631,0,0.191885964912281,0,0.164473684210526,0.137061403508772,2.27521929824561,0.0548245614035088,0.411184210526316,0.0274122807017544,0,0.548245614035088,0,0,0,0.0548245614035088,0.0274122807017544,0.0548245614035088,0,0.164473684210526,0.137061403508772,0.219298245614035,0,0,0.0274122807017544,0.164473684210526,0,0,0.657894736842105,0,0,0,0.493421052631579,0,0.0822368421052631,0,0,0.0274122807017544,0.164473684210526,0.356359649122807,0,0.191885964912281,0,0,2.63157894736842,0.0274122807017544,27.4671052631579,0,0.0548245614035088,0.219298245614035,0,0.301535087719298,0,0,0.0548245614035088,0.0274122807017544,0,0.219298245614035,1.01425438596491,0,0.0548245614035088
